#time 1Hz  2Hz      5Hz      10Hz     20Hz 
5.698000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
57000000 1.000000 1.000000 1.000000 1.000000 1.000000
57020000 0.992115 0.968583 0.809017 0.309017 -0.809017
57040000 0.968583 0.876307 0.309017 -0.809017 0.309017
57060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
57080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
57100000 0.809017 0.309017 -1.000000 1.000000 1.000000
5.712000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
57140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
57160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
57180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
57200000 0.309017 -0.809017 1.000000 1.000000 1.000000
57220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
57240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
57260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
57280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
5.730000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
57320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
57340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
57360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
57380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
57400000 -0.809017 0.309017 1.000000 1.000000 1.000000
57420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
57440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
57460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
5.748000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
57500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
57520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
57540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
57560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
57580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
57600000 -0.809017 0.309017 1.000000 1.000000 1.000000
5.762000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
57640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
57660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
57680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
57700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
57720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
57740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
57760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
57780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
5.780000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
57820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
57840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
57860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
57880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
57900000 0.809017 0.309017 -1.000000 1.000000 1.000000
57920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
57940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
57960000 0.968583 0.876307 0.309017 -0.809017 0.309017
5.798000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
58000000 1.000000 1.000000 1.000000 1.000000 1.000000
58020000 0.992115 0.968583 0.809017 0.309017 -0.809017
58040000 0.968583 0.876307 0.309017 -0.809017 0.309017
58060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
58080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
58100000 0.809017 0.309017 -1.000000 1.000000 1.000000
5.812000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
58140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
58160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
58180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
58200000 0.309017 -0.809017 1.000000 1.000000 1.000000
58220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
58240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
58260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
58280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
5.830000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
58320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
58340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
58360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
58380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
58400000 -0.809017 0.309017 1.000000 1.000000 1.000000
58420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
58440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
58460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
5.848000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
58500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
58520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
58540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
58560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
58580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
58600000 -0.809017 0.309017 1.000000 1.000000 1.000000
5.862000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
58640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
58660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
58680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
58700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
58720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
58740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
58760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
58780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
5.880000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
58820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
58840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
58860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
58880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
58900000 0.809017 0.309017 -1.000000 1.000000 1.000000
58920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
58940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
58960000 0.968583 0.876307 0.309017 -0.809017 0.309017
5.898000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
59000000 1.000000 1.000000 1.000000 1.000000 1.000000
59020000 0.992115 0.968583 0.809017 0.309017 -0.809017
59040000 0.968583 0.876307 0.309017 -0.809017 0.309017
59060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
59080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
59100000 0.809017 0.309017 -1.000000 1.000000 1.000000
5.912000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
59140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
59160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
59180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
59200000 0.309017 -0.809017 1.000000 1.000000 1.000000
59220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
59240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
59260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
59280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
5.930000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
59320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
59340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
59360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
59380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
59400000 -0.809017 0.309017 1.000000 1.000000 1.000000
59420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
59440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
59460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
5.948000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
59500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
59520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
59540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
59560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
59580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
59600000 -0.809017 0.309017 1.000000 1.000000 1.000000
5.962000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
59640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
59660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
59680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
59700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
59720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
59740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
59760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
59780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
5.980000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
59820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
59840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
59860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
59880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
59900000 0.809017 0.309017 -1.000000 1.000000 1.000000
59920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
59940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
59960000 0.968583 0.876307 0.309017 -0.809017 0.309017
5.998000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
60000000 1.000000 1.000000 1.000000 1.000000 1.000000
60020000 0.992115 0.968583 0.809017 0.309017 -0.809017
60040000 0.968583 0.876307 0.309017 -0.809017 0.309017
60060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
60080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
60100000 0.809017 0.309017 -1.000000 1.000000 1.000000
6.012000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
60140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
60160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
60180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
60200000 0.309017 -0.809017 1.000000 1.000000 1.000000
60220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
60240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
60260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
60280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
6.030000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
60320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
60340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
60360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
60380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
60400000 -0.809017 0.309017 1.000000 1.000000 1.000000
60420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
60440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
60460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
6.048000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
60500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
60520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
60540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
60560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
60580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
60600000 -0.809017 0.309017 1.000000 1.000000 1.000000
6.062000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
60640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
60660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
60680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
60700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
60720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
60740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
60760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
60780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
6.080000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
60820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
60840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
60860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
60880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
60900000 0.809017 0.309017 -1.000000 1.000000 1.000000
60920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
60940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
60960000 0.968583 0.876307 0.309017 -0.809017 0.309017
6.098000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
61000000 1.000000 1.000000 1.000000 1.000000 1.000000
61020000 0.992115 0.968583 0.809017 0.309017 -0.809017
61040000 0.968583 0.876307 0.309017 -0.809017 0.309017
61060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
61080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
61100000 0.809017 0.309017 -1.000000 1.000000 1.000000
6.112000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
61140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
61160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
61180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
61200000 0.309017 -0.809017 1.000000 1.000000 1.000000
61220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
61240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
61260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
61280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
6.130000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
61320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
61340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
61360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
61380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
61400000 -0.809017 0.309017 1.000000 1.000000 1.000000
61420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
61440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
61460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
6.148000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
61500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
61520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
61540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
61560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
61580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
61600000 -0.809017 0.309017 1.000000 1.000000 1.000000
6.162000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
61640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
61660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
61680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
61700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
61720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
61740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
61760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
61780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
6.180000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
61820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
61840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
61860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
61880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
61900000 0.809017 0.309017 -1.000000 1.000000 1.000000
61920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
6.194000e+07 0.929776 0.728969 -0.309017 -0.809017 0.309017
61960000 0.968583 0.876307 0.309017 -0.809017 0.309017
6.198000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
62000000 1.000000 1.000000 1.000000 1.000000 1.000000
62020000 0.992115 0.968583 0.809017 0.309017 -0.809017
62040000 0.968583 0.876307 0.309017 -0.809017 0.309017
62060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
62080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
62100000 0.809017 0.309017 -1.000000 1.000000 1.000000
6.212000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
62140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
62160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
62180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
62200000 0.309017 -0.809017 1.000000 1.000000 1.000000
62220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
62240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
62260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
62280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
6.230000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
62320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
62340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
62360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
62380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
62400000 -0.809017 0.309017 1.000000 1.000000 1.000000
62420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
6.244000e+07 -0.929776 0.728969 0.309017 -0.809017 0.309017
62460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
6.248000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
62500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
62520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
62540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
62560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
62580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
62600000 -0.809017 0.309017 1.000000 1.000000 1.000000
6.262000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
62640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
62660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
62680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
62700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
62720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
62740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
62760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
62780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
6.280000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
62820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
62840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
62860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
62880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
62900000 0.809017 0.309017 -1.000000 1.000000 1.000000
62920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
6.294000e+07 0.929776 0.728969 -0.309017 -0.809017 0.309017
62960000 0.968583 0.876307 0.309017 -0.809017 0.309017
6.298000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
63000000 1.000000 1.000000 1.000000 1.000000 1.000000
63020000 0.992115 0.968583 0.809017 0.309017 -0.809017
63040000 0.968583 0.876307 0.309017 -0.809017 0.309017
63060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
63080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
63100000 0.809017 0.309017 -1.000000 1.000000 1.000000
6.312000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
63140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
63160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
63180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
63200000 0.309017 -0.809017 1.000000 1.000000 1.000000
63220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
63240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
63260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
63280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
6.330000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
63320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
63340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
63360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
63380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
63400000 -0.809017 0.309017 1.000000 1.000000 1.000000
63420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
6.344000e+07 -0.929776 0.728969 0.309017 -0.809017 0.309017
63460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
6.348000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
63500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
63520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
63540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
63560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
63580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
63600000 -0.809017 0.309017 1.000000 1.000000 1.000000
6.362000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
63640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
63660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
63680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
63700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
63720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
63740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
63760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
63780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
6.380000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
63820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
63840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
63860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
63880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
63900000 0.809017 0.309017 -1.000000 1.000000 1.000000
63920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
6.394000e+07 0.929776 0.728969 -0.309017 -0.809017 0.309017
63960000 0.968583 0.876307 0.309017 -0.809017 0.309017
6.398000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
64000000 1.000000 1.000000 1.000000 1.000000 1.000000
6.402000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
6.404000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
