#time 1Hz  2Hz      5Hz      10Hz      
57760000 -0.998027 -0.125333 -0.951057 -0.587785
57770000 -0.992115 -0.248690 -0.809017 -0.951057
57780000 -0.982287 -0.368125 -0.587785 -0.951057
57790000 -0.968583 -0.481754 -0.309017 -0.587785
5.780000e+07 -0.951057 -0.587785 -0.000000 -0.000000
57810000 -0.929776 -0.684547 0.309017 0.587785
57820000 -0.904827 -0.770513 0.587785 0.951057
57830000 -0.876307 -0.844328 0.809017 0.951057
57840000 -0.844328 -0.904827 0.951057 0.587785
57850000 -0.809017 -0.951057 1.000000 0.000000
57860000 -0.770513 -0.982287 0.951057 -0.587785
5.787000e+07 -0.728969 -0.998027 0.809017 -0.951057
57880000 -0.684547 -0.998027 0.587785 -0.951057
57890000 -0.637424 -0.982287 0.309017 -0.587785
57900000 -0.587785 -0.951057 0.000000 -0.000000
57910000 -0.535827 -0.904827 -0.309017 0.587785
57920000 -0.481754 -0.844328 -0.587785 0.951057
57930000 -0.425779 -0.770513 -0.809017 0.951057
57940000 -0.368125 -0.684547 -0.951057 0.587785
57950000 -0.309017 -0.587785 -1.000000 0.000000
57960000 -0.248690 -0.481754 -0.951057 -0.587785
57970000 -0.187381 -0.368125 -0.809017 -0.951057
5.798000e+07 -0.125333 -0.248690 -0.587785 -0.951057
57990000 -0.062791 -0.125333 -0.309017 -0.587785
58000000 0.000000 0.000000 0.000000 0.000000
58010000 0.062791 0.125333 0.309017 0.587785
58020000 0.125333 0.248690 0.587785 0.951057
58030000 0.187381 0.368125 0.809017 0.951057
58040000 0.248690 0.481754 0.951057 0.587785
5.805000e+07 0.309017 0.587785 1.000000 0.000000
58060000 0.368125 0.684547 0.951057 -0.587785
58070000 0.425779 0.770513 0.809017 -0.951057
58080000 0.481754 0.844328 0.587785 -0.951057
58090000 0.535827 0.904827 0.309017 -0.587785
58100000 0.587785 0.951057 0.000000 -0.000000
58110000 0.637424 0.982287 -0.309017 0.587785
5.812000e+07 0.684547 0.998027 -0.587785 0.951057
58130000 0.728969 0.998027 -0.809017 0.951057
58140000 0.770513 0.982287 -0.951057 0.587785
58150000 0.809017 0.951057 -1.000000 0.000000
58160000 0.844328 0.904827 -0.951057 -0.587785
58170000 0.876307 0.844328 -0.809017 -0.951057
58180000 0.904827 0.770513 -0.587785 -0.951057
58190000 0.929776 0.684547 -0.309017 -0.587785
58200000 0.951057 0.587785 0.000000 0.000000
58210000 0.968583 0.481754 0.309017 0.587785
58220000 0.982287 0.368125 0.587785 0.951057
5.823000e+07 0.992115 0.248690 0.809017 0.951057
58240000 0.998027 0.125333 0.951057 0.587785
58250000 1.000000 0.000000 1.000000 -0.000000
58260000 0.998027 -0.125333 0.951057 -0.587785
58270000 0.992115 -0.248690 0.809017 -0.951057
58280000 0.982287 -0.368125 0.587785 -0.951057
58290000 0.968583 -0.481754 0.309017 -0.587785
5.830000e+07 0.951057 -0.587785 -0.000000 0.000000
58310000 0.929776 -0.684547 -0.309017 0.587785
58320000 0.904827 -0.770513 -0.587785 0.951057
58330000 0.876307 -0.844328 -0.809017 0.951057
58340000 0.844328 -0.904827 -0.951057 0.587785
58350000 0.809017 -0.951057 -1.000000 0.000000
58360000 0.770513 -0.982287 -0.951057 -0.587785
5.837000e+07 0.728969 -0.998027 -0.809017 -0.951057
58380000 0.684547 -0.998027 -0.587785 -0.951057
58390000 0.637424 -0.982287 -0.309017 -0.587785
58400000 0.587785 -0.951057 -0.000000 -0.000000
58410000 0.535827 -0.904827 0.309017 0.587785
58420000 0.481754 -0.844328 0.587785 0.951057
58430000 0.425779 -0.770513 0.809017 0.951057
58440000 0.368125 -0.684547 0.951057 0.587785
58450000 0.309017 -0.587785 1.000000 -0.000000
58460000 0.248690 -0.481754 0.951057 -0.587785
58470000 0.187381 -0.368125 0.809017 -0.951057
5.848000e+07 0.125333 -0.248690 0.587785 -0.951057
58490000 0.062791 -0.125333 0.309017 -0.587785
58500000 0.000000 -0.000000 0.000000 -0.000000
58510000 -0.062791 0.125333 -0.309017 0.587785
58520000 -0.125333 0.248690 -0.587785 0.951057
58530000 -0.187381 0.368125 -0.809017 0.951057
58540000 -0.248690 0.481754 -0.951057 0.587785
5.855000e+07 -0.309017 0.587785 -1.000000 -0.000000
58560000 -0.368125 0.684547 -0.951057 -0.587785
58570000 -0.425779 0.770513 -0.809017 -0.951057
58580000 -0.481754 0.844328 -0.587785 -0.951057
58590000 -0.535827 0.904827 -0.309017 -0.587785
58600000 -0.587785 0.951057 0.000000 0.000000
58610000 -0.637424 0.982287 0.309017 0.587785
5.862000e+07 -0.684547 0.998027 0.587785 0.951057
58630000 -0.728969 0.998027 0.809017 0.951057
58640000 -0.770513 0.982287 0.951057 0.587785
58650000 -0.809017 0.951057 1.000000 0.000000
58660000 -0.844328 0.904827 0.951057 -0.587785
58670000 -0.876307 0.844328 0.809017 -0.951057
58680000 -0.904827 0.770513 0.587785 -0.951057
58690000 -0.929776 0.684547 0.309017 -0.587785
58700000 -0.951057 0.587785 0.000000 -0.000000
58710000 -0.968583 0.481754 -0.309017 0.587785
58720000 -0.982287 0.368125 -0.587785 0.951057
5.873000e+07 -0.992115 0.248690 -0.809017 0.951057
58740000 -0.998027 0.125333 -0.951057 0.587785
58750000 -1.000000 0.000000 -1.000000 0.000000
58760000 -0.998027 -0.125333 -0.951057 -0.587785
58770000 -0.992115 -0.248690 -0.809017 -0.951057
58780000 -0.982287 -0.368125 -0.587785 -0.951057
58790000 -0.968583 -0.481754 -0.309017 -0.587785
5.880000e+07 -0.951057 -0.587785 0.000000 0.000000
58810000 -0.929776 -0.684547 0.309017 0.587785
58820000 -0.904827 -0.770513 0.587785 0.951057
58830000 -0.876307 -0.844328 0.809017 0.951057
58840000 -0.844328 -0.904827 0.951057 0.587785
58850000 -0.809017 -0.951057 1.000000 -0.000000
58860000 -0.770513 -0.982287 0.951057 -0.587785
5.887000e+07 -0.728969 -0.998027 0.809017 -0.951057
58880000 -0.684547 -0.998027 0.587785 -0.951057
58890000 -0.637424 -0.982287 0.309017 -0.587785
58900000 -0.587785 -0.951057 0.000000 -0.000000
58910000 -0.535827 -0.904827 -0.309017 0.587785
58920000 -0.481754 -0.844328 -0.587785 0.951057
58930000 -0.425779 -0.770513 -0.809017 0.951057
58940000 -0.368125 -0.684547 -0.951057 0.587785
58950000 -0.309017 -0.587785 -1.000000 -0.000000
58960000 -0.248690 -0.481754 -0.951057 -0.587785
58970000 -0.187381 -0.368125 -0.809017 -0.951057
5.898000e+07 -0.125333 -0.248690 -0.587785 -0.951057
58990000 -0.062791 -0.125333 -0.309017 -0.587785
59000000 -0.000000 -0.000000 -0.000000 -0.000000
59010000 0.062791 0.125333 0.309017 0.587785
59020000 0.125333 0.248690 0.587785 0.951057
59030000 0.187381 0.368125 0.809017 0.951057
59040000 0.248690 0.481754 0.951057 0.587785
5.905000e+07 0.309017 0.587785 1.000000 -0.000000
59060000 0.368125 0.684547 0.951057 -0.587785
59070000 0.425779 0.770513 0.809017 -0.951057
59080000 0.481754 0.844328 0.587785 -0.951057
59090000 0.535827 0.904827 0.309017 -0.587785
59100000 0.587785 0.951057 -0.000000 0.000000
59110000 0.637424 0.982287 -0.309017 0.587785
5.912000e+07 0.684547 0.998027 -0.587785 0.951057
59130000 0.728969 0.998027 -0.809017 0.951057
59140000 0.770513 0.982287 -0.951057 0.587785
59150000 0.809017 0.951057 -1.000000 -0.000000
59160000 0.844328 0.904827 -0.951057 -0.587785
59170000 0.876307 0.844328 -0.809017 -0.951057
59180000 0.904827 0.770513 -0.587785 -0.951057
59190000 0.929776 0.684547 -0.309017 -0.587785
59200000 0.951057 0.587785 -0.000000 -0.000000
59210000 0.968583 0.481754 0.309017 0.587785
59220000 0.982287 0.368125 0.587785 0.951057
5.923000e+07 0.992115 0.248690 0.809017 0.951057
59240000 0.998027 0.125333 0.951057 0.587785
59250000 1.000000 0.000000 1.000000 0.000000
59260000 0.998027 -0.125333 0.951057 -0.587785
59270000 0.992115 -0.248690 0.809017 -0.951057
59280000 0.982287 -0.368125 0.587785 -0.951057
59290000 0.968583 -0.481754 0.309017 -0.587785
5.930000e+07 0.951057 -0.587785 -0.000000 0.000000
59310000 0.929776 -0.684547 -0.309017 0.587785
59320000 0.904827 -0.770513 -0.587785 0.951057
59330000 0.876307 -0.844328 -0.809017 0.951057
59340000 0.844328 -0.904827 -0.951057 0.587785
59350000 0.809017 -0.951057 -1.000000 -0.000000
59360000 0.770513 -0.982287 -0.951057 -0.587785
5.937000e+07 0.728969 -0.998027 -0.809017 -0.951057
59380000 0.684547 -0.998027 -0.587785 -0.951057
59390000 0.637424 -0.982287 -0.309017 -0.587785
59400000 0.587785 -0.951057 -0.000000 -0.000000
59410000 0.535827 -0.904827 0.309017 0.587785
59420000 0.481754 -0.844328 0.587785 0.951057
59430000 0.425779 -0.770513 0.809017 0.951057
59440000 0.368125 -0.684547 0.951057 0.587785
59450000 0.309017 -0.587785 1.000000 0.000000
59460000 0.248690 -0.481754 0.951057 -0.587785
59470000 0.187381 -0.368125 0.809017 -0.951057
5.948000e+07 0.125333 -0.248690 0.587785 -0.951057
59490000 0.062791 -0.125333 0.309017 -0.587785
59500000 0.000000 -0.000000 0.000000 -0.000000
59510000 -0.062791 0.125333 -0.309017 0.587785
59520000 -0.125333 0.248690 -0.587785 0.951057
59530000 -0.187381 0.368125 -0.809017 0.951057
59540000 -0.248690 0.481754 -0.951057 0.587785
5.955000e+07 -0.309017 0.587785 -1.000000 -0.000000
59560000 -0.368125 0.684547 -0.951057 -0.587785
59570000 -0.425779 0.770513 -0.809017 -0.951057
59580000 -0.481754 0.844328 -0.587785 -0.951057
59590000 -0.535827 0.904827 -0.309017 -0.587785
59600000 -0.587785 0.951057 -0.000000 -0.000000
59610000 -0.637424 0.982287 0.309017 0.587785
5.962000e+07 -0.684547 0.998027 0.587785 0.951057
59630000 -0.728969 0.998027 0.809017 0.951057
59640000 -0.770513 0.982287 0.951057 0.587785
59650000 -0.809017 0.951057 1.000000 0.000000
59660000 -0.844328 0.904827 0.951057 -0.587785
59670000 -0.876307 0.844328 0.809017 -0.951057
59680000 -0.904827 0.770513 0.587785 -0.951057
59690000 -0.929776 0.684547 0.309017 -0.587785
59700000 -0.951057 0.587785 -0.000000 0.000000
59710000 -0.968583 0.481754 -0.309017 0.587785
59720000 -0.982287 0.368125 -0.587785 0.951057
5.973000e+07 -0.992115 0.248690 -0.809017 0.951057
59740000 -0.998027 0.125333 -0.951057 0.587785
59750000 -1.000000 0.000000 -1.000000 0.000000
59760000 -0.998027 -0.125333 -0.951057 -0.587785
59770000 -0.992115 -0.248690 -0.809017 -0.951057
59780000 -0.982287 -0.368125 -0.587785 -0.951057
59790000 -0.968583 -0.481754 -0.309017 -0.587785
5.980000e+07 -0.951057 -0.587785 0.000000 0.000000
59810000 -0.929776 -0.684547 0.309017 0.587785
59820000 -0.904827 -0.770513 0.587785 0.951057
59830000 -0.876307 -0.844328 0.809017 0.951057
59840000 -0.844328 -0.904827 0.951057 0.587785
59850000 -0.809017 -0.951057 1.000000 0.000000
59860000 -0.770513 -0.982287 0.951057 -0.587785
5.987000e+07 -0.728969 -0.998027 0.809017 -0.951057
59880000 -0.684547 -0.998027 0.587785 -0.951057
59890000 -0.637424 -0.982287 0.309017 -0.587785
59900000 -0.587785 -0.951057 -0.000000 0.000000
59910000 -0.535827 -0.904827 -0.309017 0.587785
59920000 -0.481754 -0.844328 -0.587785 0.951057
59930000 -0.425779 -0.770513 -0.809017 0.951057
59940000 -0.368125 -0.684547 -0.951057 0.587785
59950000 -0.309017 -0.587785 -1.000000 -0.000000
59960000 -0.248690 -0.481754 -0.951057 -0.587785
59970000 -0.187381 -0.368125 -0.809017 -0.951057
5.998000e+07 -0.125333 -0.248690 -0.587785 -0.951057
59990000 -0.062791 -0.125333 -0.309017 -0.587785
60000000 -0.000000 -0.000000 -0.000000 -0.000000
60010000 0.062791 0.125333 0.309017 0.587785
60020000 0.125333 0.248690 0.587785 0.951057
60030000 0.187381 0.368125 0.809017 0.951057
60040000 0.248690 0.481754 0.951057 0.587785
6.005000e+07 0.309017 0.587785 1.000000 -0.000000
60060000 0.368125 0.684547 0.951057 -0.587785
60070000 0.425779 0.770513 0.809017 -0.951057
60080000 0.481754 0.844328 0.587785 -0.951057
60090000 0.535827 0.904827 0.309017 -0.587785
60100000 0.587785 0.951057 -0.000000 0.000000
60110000 0.637424 0.982287 -0.309017 0.587785
6.012000e+07 0.684547 0.998027 -0.587785 0.951057
60130000 0.728969 0.998027 -0.809017 0.951057
60140000 0.770513 0.982287 -0.951057 0.587785
60150000 0.809017 0.951057 -1.000000 0.000000
60160000 0.844328 0.904827 -0.951057 -0.587785
60170000 0.876307 0.844328 -0.809017 -0.951057
60180000 0.904827 0.770513 -0.587785 -0.951057
60190000 0.929776 0.684547 -0.309017 -0.587785
60200000 0.951057 0.587785 0.000000 0.000000
60210000 0.968583 0.481754 0.309017 0.587785
60220000 0.982287 0.368125 0.587785 0.951057
6.023000e+07 0.992115 0.248690 0.809017 0.951057
60240000 0.998027 0.125333 0.951057 0.587785
60250000 1.000000 -0.000000 1.000000 -0.000000
60260000 0.998027 -0.125333 0.951057 -0.587785
60270000 0.992115 -0.248690 0.809017 -0.951057
60280000 0.982287 -0.368125 0.587785 -0.951057
60290000 0.968583 -0.481754 0.309017 -0.587785
6.030000e+07 0.951057 -0.587785 0.000000 -0.000000
60310000 0.929776 -0.684547 -0.309017 0.587785
60320000 0.904827 -0.770513 -0.587785 0.951057
60330000 0.876307 -0.844328 -0.809017 0.951057
60340000 0.844328 -0.904827 -0.951057 0.587785
60350000 0.809017 -0.951057 -1.000000 0.000000
60360000 0.770513 -0.982287 -0.951057 -0.587785
6.037000e+07 0.728969 -0.998027 -0.809017 -0.951057
60380000 0.684547 -0.998027 -0.587785 -0.951057
60390000 0.637424 -0.982287 -0.309017 -0.587785
60400000 0.587785 -0.951057 -0.000000 -0.000000
60410000 0.535827 -0.904827 0.309017 0.587785
60420000 0.481754 -0.844328 0.587785 0.951057
60430000 0.425779 -0.770513 0.809017 0.951057
60440000 0.368125 -0.684547 0.951057 0.587785
60450000 0.309017 -0.587785 1.000000 -0.000000
60460000 0.248690 -0.481754 0.951057 -0.587785
60470000 0.187381 -0.368125 0.809017 -0.951057
6.048000e+07 0.125333 -0.248690 0.587785 -0.951057
60490000 0.062791 -0.125333 0.309017 -0.587785
60500000 -0.000000 0.000000 0.000000 -0.000000
60510000 -0.062791 0.125333 -0.309017 0.587785
60520000 -0.125333 0.248690 -0.587785 0.951057
60530000 -0.187381 0.368125 -0.809017 0.951057
60540000 -0.248690 0.481754 -0.951057 0.587785
6.055000e+07 -0.309017 0.587785 -1.000000 0.000000
60560000 -0.368125 0.684547 -0.951057 -0.587785
60570000 -0.425779 0.770513 -0.809017 -0.951057
60580000 -0.481754 0.844328 -0.587785 -0.951057
60590000 -0.535827 0.904827 -0.309017 -0.587785
60600000 -0.587785 0.951057 -0.000000 -0.000000
60610000 -0.637424 0.982287 0.309017 0.587785
6.062000e+07 -0.684547 0.998027 0.587785 0.951057
60630000 -0.728969 0.998027 0.809017 0.951057
60640000 -0.770513 0.982287 0.951057 0.587785
60650000 -0.809017 0.951057 1.000000 0.000000
60660000 -0.844328 0.904827 0.951057 -0.587785
60670000 -0.876307 0.844328 0.809017 -0.951057
60680000 -0.904827 0.770513 0.587785 -0.951057
60690000 -0.929776 0.684547 0.309017 -0.587785
60700000 -0.951057 0.587785 0.000000 -0.000000
60710000 -0.968583 0.481754 -0.309017 0.587785
60720000 -0.982287 0.368125 -0.587785 0.951057
6.073000e+07 -0.992115 0.248690 -0.809017 0.951057
60740000 -0.998027 0.125333 -0.951057 0.587785
60750000 -1.000000 0.000000 -1.000000 -0.000000
60760000 -0.998027 -0.125333 -0.951057 -0.587785
60770000 -0.992115 -0.248690 -0.809017 -0.951057
60780000 -0.982287 -0.368125 -0.587785 -0.951057
60790000 -0.968583 -0.481754 -0.309017 -0.587785
6.080000e+07 -0.951057 -0.587785 -0.000000 -0.000000
60810000 -0.929776 -0.684547 0.309017 0.587785
60820000 -0.904827 -0.770513 0.587785 0.951057
60830000 -0.876307 -0.844328 0.809017 0.951057
60840000 -0.844328 -0.904827 0.951057 0.587785
60850000 -0.809017 -0.951057 1.000000 0.000000
60860000 -0.770513 -0.982287 0.951057 -0.587785
6.087000e+07 -0.728969 -0.998027 0.809017 -0.951057
60880000 -0.684547 -0.998027 0.587785 -0.951057
60890000 -0.637424 -0.982287 0.309017 -0.587785
60900000 -0.587785 -0.951057 0.000000 -0.000000
60910000 -0.535827 -0.904827 -0.309017 0.587785
60920000 -0.481754 -0.844328 -0.587785 0.951057
60930000 -0.425779 -0.770513 -0.809017 0.951057
60940000 -0.368125 -0.684547 -0.951057 0.587785
60950000 -0.309017 -0.587785 -1.000000 -0.000000
60960000 -0.248690 -0.481754 -0.951057 -0.587785
60970000 -0.187381 -0.368125 -0.809017 -0.951057
6.098000e+07 -0.125333 -0.248690 -0.587785 -0.951057
60990000 -0.062791 -0.125333 -0.309017 -0.587785
61000000 -0.000000 -0.000000 0.000000 0.000000
61010000 0.062791 0.125333 0.309017 0.587785
61020000 0.125333 0.248690 0.587785 0.951057
61030000 0.187381 0.368125 0.809017 0.951057
61040000 0.248690 0.481754 0.951057 0.587785
6.105000e+07 0.309017 0.587785 1.000000 -0.000000
61060000 0.368125 0.684547 0.951057 -0.587785
61070000 0.425779 0.770513 0.809017 -0.951057
61080000 0.481754 0.844328 0.587785 -0.951057
61090000 0.535827 0.904827 0.309017 -0.587785
61100000 0.587785 0.951057 0.000000 -0.000000
61110000 0.637424 0.982287 -0.309017 0.587785
6.112000e+07 0.684547 0.998027 -0.587785 0.951057
61130000 0.728969 0.998027 -0.809017 0.951057
61140000 0.770513 0.982287 -0.951057 0.587785
61150000 0.809017 0.951057 -1.000000 0.000000
61160000 0.844328 0.904827 -0.951057 -0.587785
61170000 0.876307 0.844328 -0.809017 -0.951057
61180000 0.904827 0.770513 -0.587785 -0.951057
61190000 0.929776 0.684547 -0.309017 -0.587785
61200000 0.951057 0.587785 -0.000000 -0.000000
61210000 0.968583 0.481754 0.309017 0.587785
61220000 0.982287 0.368125 0.587785 0.951057
6.123000e+07 0.992115 0.248690 0.809017 0.951057
61240000 0.998027 0.125333 0.951057 0.587785
61250000 1.000000 0.000000 1.000000 0.000000
61260000 0.998027 -0.125333 0.951057 -0.587785
61270000 0.992115 -0.248690 0.809017 -0.951057
61280000 0.982287 -0.368125 0.587785 -0.951057
61290000 0.968583 -0.481754 0.309017 -0.587785
6.130000e+07 0.951057 -0.587785 -0.000000 0.000000
61310000 0.929776 -0.684547 -0.309017 0.587785
61320000 0.904827 -0.770513 -0.587785 0.951057
61330000 0.876307 -0.844328 -0.809017 0.951057
61340000 0.844328 -0.904827 -0.951057 0.587785
61350000 0.809017 -0.951057 -1.000000 -0.000000
61360000 0.770513 -0.982287 -0.951057 -0.587785
6.137000e+07 0.728969 -0.998027 -0.809017 -0.951057
61380000 0.684547 -0.998027 -0.587785 -0.951057
61390000 0.637424 -0.982287 -0.309017 -0.587785
61400000 0.587785 -0.951057 -0.000000 -0.000000
61410000 0.535827 -0.904827 0.309017 0.587785
61420000 0.481754 -0.844328 0.587785 0.951057
61430000 0.425779 -0.770513 0.809017 0.951057
61440000 0.368125 -0.684547 0.951057 0.587785
61450000 0.309017 -0.587785 1.000000 0.000000
61460000 0.248690 -0.481754 0.951057 -0.587785
61470000 0.187381 -0.368125 0.809017 -0.951057
6.148000e+07 0.125333 -0.248690 0.587785 -0.951057
61490000 0.062791 -0.125333 0.309017 -0.587785
61500000 0.000000 -0.000000 0.000000 -0.000000
61510000 -0.062791 0.125333 -0.309017 0.587785
61520000 -0.125333 0.248690 -0.587785 0.951057
61530000 -0.187381 0.368125 -0.809017 0.951057
61540000 -0.248690 0.481754 -0.951057 0.587785
6.155000e+07 -0.309017 0.587785 -1.000000 -0.000000
61560000 -0.368125 0.684547 -0.951057 -0.587785
61570000 -0.425779 0.770513 -0.809017 -0.951057
61580000 -0.481754 0.844328 -0.587785 -0.951057
61590000 -0.535827 0.904827 -0.309017 -0.587785
61600000 -0.587785 0.951057 0.000000 0.000000
61610000 -0.637424 0.982287 0.309017 0.587785
6.162000e+07 -0.684547 0.998027 0.587785 0.951057
61630000 -0.728969 0.998027 0.809017 0.951057
61640000 -0.770513 0.982287 0.951057 0.587785
61650000 -0.809017 0.951057 1.000000 0.000000
61660000 -0.844328 0.904827 0.951057 -0.587785
61670000 -0.876307 0.844328 0.809017 -0.951057
61680000 -0.904827 0.770513 0.587785 -0.951057
6.169000e+07 -0.929776 0.684547 0.309017 -0.587785
61700000 -0.951057 0.587785 -0.000000 0.000000
61710000 -0.968583 0.481754 -0.309017 0.587785
61720000 -0.982287 0.368125 -0.587785 0.951057
6.173000e+07 -0.992115 0.248690 -0.809017 0.951057
61740000 -0.998027 0.125333 -0.951057 0.587785
61750000 -1.000000 0.000000 -1.000000 0.000000
61760000 -0.998027 -0.125333 -0.951057 -0.587785
61770000 -0.992115 -0.248690 -0.809017 -0.951057
61780000 -0.982287 -0.368125 -0.587785 -0.951057
61790000 -0.968583 -0.481754 -0.309017 -0.587785
6.180000e+07 -0.951057 -0.587785 0.000000 0.000000
61810000 -0.929776 -0.684547 0.309017 0.587785
61820000 -0.904827 -0.770513 0.587785 0.951057
61830000 -0.876307 -0.844328 0.809017 0.951057
61840000 -0.844328 -0.904827 0.951057 0.587785
61850000 -0.809017 -0.951057 1.000000 -0.000000
61860000 -0.770513 -0.982287 0.951057 -0.587785
6.187000e+07 -0.728969 -0.998027 0.809017 -0.951057
61880000 -0.684547 -0.998027 0.587785 -0.951057
61890000 -0.637424 -0.982287 0.309017 -0.587785
61900000 -0.587785 -0.951057 -0.000000 0.000000
61910000 -0.535827 -0.904827 -0.309017 0.587785
61920000 -0.481754 -0.844328 -0.587785 0.951057
61930000 -0.425779 -0.770513 -0.809017 0.951057
6.194000e+07 -0.368125 -0.684547 -0.951057 0.587785
61950000 -0.309017 -0.587785 -1.000000 0.000000
61960000 -0.248690 -0.481754 -0.951057 -0.587785
